Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
474,Neu5Aca2-3Galb1-3GlcNAcb1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2)Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,10,7,67,1.498371761,0.115487531
580,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,10,6,61,1.639101746,0.099861039
88,GlcNAcb1-3Galb1-3GalNAca-Sp8,10,9,89,1.12038126,0.172078031
491,Neu5Aca2-3Galb1-3GlcNAcb1-6GalNAca-Sp14,10,6,58,1.715738008,0.092358216
539,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,10,6,59,1.700632402,0.093785042
45,(6S)Galb1-4(6S)Glcb-Sp8,10,8,83,1.20516541,0.15726671
419,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,10,2,18,5.577014013,0.005690112
51,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,10,6,60,1.669742834,0.096781388
93,GalNAca1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,10,6,61,1.629843781,0.100813141
20,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,10,14,145,0.690404028,0.269779678
426,Fuca1-2Galb1-3GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,10,3,32,3.162044033,0.025395507
125,Galb1-2Galb-Sp8,10,2,23,4.360703843,0.011145676
61,Fuca1-2Galb1-3GalNAca-Sp8,10,4,39,2.552409662,0.041883286
237,Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,10,6,66,1.517350588,0.113230085
278,Neu5Acb2-6GalNAca-Sp8,10,7,68,1.463300821,0.11979002
516,(4S)GalNAcb-Sp10,9,11,116,0.864152786,0.225533312
369,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,9,8,88,1.136093689,0.169231216
169,Galb1-4GlcNAcb-Sp8,9,5,58,1.726972624,0.091313053
84,(3S)Galb1-4(Fuca1-3)Glcb-Sp0,9,5,54,1.854378274,0.0803621
172,Galb1-4Glcb-Sp8,9,9,97,1.030303198,0.18933041
348,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,9,5,57,1.757207822,0.088566677
359,KDNa2-3Galb1-3GalNAca-Sp14,9,6,66,1.526261181,0.112187005
188,GlcNAcb1-4Galb1-4GlcNAcb-Sp8,9,3,30,3.286588511,0.023098149
240,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,9,5,54,1.841980406,0.081358459
339,GlcNAca1-4Galb1-4GlcNAcb-Sp0,9,6,62,1.601142028,0.103830257
403,Gala1-4Galb1-3GlcNAcb1-2Mana1-6(Gala1-4Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,9,4,39,2.552541283,0.041878477
413,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,9,7,73,1.371377154,0.13191511
434,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,9,5,60,1.663270906,0.097422827
396,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,9,7,78,1.27609465,0.145876841
139,Galb1-3GalNAca-Sp8,9,6,67,1.502320964,0.115013746
524, Galb1-3GlcNAcb1-2Mana-Sp0,9,11,122,0.817997085,0.236641745
465,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,9,3,34,2.933654892,0.030410416
201,GlcAa-Sp8,9,8,92,1.082740837,0.179091958
475,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,9,9,100,1.002221214,0.195042387
370,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,9,6,66,1.503949842,0.114818952
590,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,9,7,78,1.290137538,0.143725094
229,Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,9,6,66,1.504166017,0.114793128
588,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,9,6,65,1.544573249,0.110076523
35,(3S)Galb1-4(6S)GlcNAcb-Sp8,9,7,75,1.327222238,0.138201108
32,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0 ,9,7,86,1.167684806,0.163649117
546,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,9,3,35,2.877985456,0.031816807
552,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,9,13,144,0.692429872,0.269225698
89,GalNAca1-3(Fuca1-2)Galb-Sp8,9,3,38,2.601934178,0.040120813
66,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,9,3,37,2.686544562,0.037316371
31,(3S)Galb1-3GlcNAcb-Sp8,9,3,33,3.028264211,0.028194232
156,Galb1-4(6S)Glcb-Sp8,9,8,89,1.121879593,0.171804518
603,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,9,10,121,0.829230419,0.233895323
585,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,9,4,50,2.014903763,0.068665354
476,Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,9,4,49,2.038424281,0.067125054
409,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,9,7,82,1.225182667,0.153962505
333,Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,9,9,101,0.988094052,0.197977327
120,Gala1-4Galb1-4GlcNAcb-Sp0,8,11,131,0.764764407,0.250032926
501,Fuca1-2(6S)Galb1-3(6S)GlcNAcb-Sp0,8,3,41,2.448789014,0.045889185
38,(3S)Galb-Sp8,8,3,41,2.450912626,0.045802492
483,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,8,3,38,2.602983226,0.040084479
544,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,8,4,45,2.242444876,0.055355146
209,Mana1-2Mana1-3Mana-Sp9,8,4,44,2.286201605,0.053163468
609,GlcNAcb1-3Fuca-Sp21,8,5,59,1.692312213,0.094581632
343,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,8,7,80,1.24606452,0.150591478
321,Neu5Aca2-8Neu5Acb-Sp17,8,6,76,1.313780915,0.140177024
367,Neu5Aca2-6GlcNAcb1-4GlcNAcb1-4GlcNAc-Sp21,8,5,66,1.520995673,0.112802102
102,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp8,8,1,18,5.556616287,0.005748518
456,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,8,9,105,0.953577868,0.205323242
495,Gala1-3Galb1-4GlcNAcb1-6GalNAca-Sp14,8,8,103,0.967401592,0.202351209
241,Neu5Aca2-3Galb1-4(Neu5Aca2-3Galb1-3)GlcNAcb-Sp8,8,2,24,4.090068916,0.013209266
461,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,8,2,20,4.951687938,0.007903632
405,Gala1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,8,2,31,3.257097397,0.023617564
79,Fuca1-3GlcNAcb-Sp8,8,8,97,1.031657651,0.189058986
489,Gala1-3Galb1-3GlcNAcb1-6GalNAca-Sp14,8,3,35,2.838454817,0.032865066
249,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,8,1,17,6.002818373,0.004630233
299,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3)GalNAca-Sp14,8,11,143,0.697554112,0.267828426
175,GlcNAcb1-2Galb1-3GalNAca-Sp8,8,8,101,0.991638967,0.197236976
53,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,8,7,89,1.12845351,0.170609581
561,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-3)GalNAca-Sp14,8,10,127,0.78646702,0.244498304
224,Neu5Aca2-3Galb1-3GalNAca-Sp14,8,4,53,1.871401832,0.079016975
377,Neu5Aca2-6Galb1-4GlcNAcb1-3GalNAc-Sp14,8,9,118,0.846527191,0.229720429
24,(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,8,7,87,1.146605709,0.167352887
411,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,8,6,79,1.273537302,0.146272298
389,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,8,4,54,1.853444661,0.080436636
473,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,8,2,31,3.199003272,0.024684739
532,Galb1-4GlcNAcb1-2æMana1-6(Galb1-4GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,8,9,118,0.844020254,0.230321475
436,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,8,4,48,2.081846458,0.06438761
460,Neu5Aca2-3Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,8,4,49,2.040185813,0.06701135
132,Galb1-4GlcNAcb1-6GalNAc-Sp14,8,6,82,1.217816716,0.155170041
412,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,8,11,142,0.701874976,0.266654661
222,Fuca1-2(6S)Galb1-4(6S)Glcb-Sp0,8,4,54,1.850902725,0.08063998
573,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glc-Sp21,8,4,51,1.974861472,0.071384706
18,GlcN(Gc)b-Sp8,8,8,99,1.009351035,0.193576824
545,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,8,8,104,0.964540647,0.202962998
467,Gala1-3(Fuca1-2)Galb1-3GalNAca-Sp8,8,2,21,4.857781587,0.008328074
232,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp8,8,6,80,1.242802512,0.15111302
292,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,8,7,98,1.022877529,0.190825113
547,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,8,4,57,1.739458352,0.090167294
189,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,8,5,60,1.677984605,0.095971443
557,Neu5Aca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,8,2,29,3.508759851,0.019616418
594,GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,8,6,83,1.198332197,0.15841117
485,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,8,5,72,1.387006503,0.129763662
146,Galb1-3Galb-Sp8,8,4,50,1.984308432,0.070731876
365,Fuca1-4(Galb1-3)GlcNAcb1-2Mana1-6(Fuca1-4(Galb1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,7,5,63,1.595547668,0.104430035
111,Gala1-3GalNAca-Sp16,7,10,129,0.778159354,0.24660471
256,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,7,3,40,2.470725734,0.045003235
584,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,7,6,75,1.327329971,0.13818539
300,Galb1-3Galb1-4GlcNAcb-Sp8,7,4,56,1.774223859,0.087062692
450,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,7,6,86,1.167745211,0.163638623
513,(3S)GalNAcb1-4(3S)GlcNAc-Sp8,7,1,20,4.978102789,0.007789338
254,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,7,6,86,1.168381495,0.163528121
492,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp0,7,11,144,0.696689752,0.268063718
149,Galb1-3GlcNAcb-Sp0,7,4,52,1.924791249,0.074965289
153,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,7,7,100,0.996872711,0.196148683
92,GalNAca1-3Galb-Sp8,7,3,36,2.74603871,0.03548882
591,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,7,5,66,1.52351153,0.112507746
579,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,7,8,104,0.964935626,0.202878433
274,Neu5Aca2-6Galb-Sp8,7,2,22,4.485751183,0.010332885
425,Gala1-3Galb1-3GlcNAcb1-3GalNAc-Sp14,7,3,36,2.785216706,0.034345821
155,Galb1-4(6S)Glcb-Sp0,7,4,53,1.904320095,0.076489504
399,Neu5Aca2-3Galb1-3GlcNAcb1-3GalNAca-Sp14,7,3,41,2.467886994,0.045116696
373,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,7,5,74,1.353482546,0.134425231
575,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,7,3,39,2.571057317,0.041208674
205,KDNa2-3Galb1-3GlcNAcb-Sp0,7,10,140,0.712753061,0.263717652
312,MurNAcb1-4GlcNAcb-Sp10,7,3,45,2.207826801,0.057166595
151,Galb1-4(Fuca1-3)GlcNAcb-Sp0,7,7,104,0.962361551,0.203430133
133,GlcNAcb1-6(Galb1-3)GalNAca-Sp8 ,7,2,33,3.043284401,0.027861274
195,Glca1-4Glcb-Sp8,7,4,52,1.935117236,0.07420994
462,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,7,10,147,0.679824943,0.272687083
83,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,7,8,109,0.913525651,0.214162918
59,Fuca1-2Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp9,7,6,85,1.180192119,0.161490624
216,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,7,4,54,1.852874896,0.080482163
1,Gala-Sp8,7,11,162,0.616517991,0.290589299
74,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,7,6,84,1.185430792,0.16059512
87,GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,7,4,63,1.599195889,0.104038467
258,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,7,10,142,0.706309468,0.26545426
142,Galb1-3GalNAcb-Sp8,7,8,122,0.822482148,0.235541885
202,GlcAb-Sp8,7,11,157,0.636292358,0.284905324
162,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,7,2,26,3.81949811,0.015792023
54,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,7,7,108,0.922168908,0.212226385
226,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,7,1,19,5.324578311,0.006471646
443,(6S)Galb1-3GlcNAcb-Sp0,7,1,19,5.245087836,0.00674656
506,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAca-Sp14,7,5,73,1.371518332,0.131895507
194,GlcNAcb1-6Galb1-4GlcNAcb-Sp8,7,3,42,2.406703962,0.047649308
310,GlcNAcb1-4GlcNAcb-Sp10,7,5,79,1.272236174,0.146473927
19,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,7,6,97,1.035140617,0.188362732
198,Glcb1-4Glcb-Sp8,7,4,56,1.782284924,0.086360451
452,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,7,3,43,2.344603671,0.050399401
454,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,6,2,29,3.444331058,0.020553006
296,4S(3S)Galb1-4GlcNAcb-Sp0,6,9,134,0.745661327,0.254990216
583,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,6,3,53,1.88029359,0.0783248
384,Galb1-4GlcNAcb1-6(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,6,6,95,1.056436532,0.184158983
281,Neu5Gca2-3Galb1-3GlcNAcb-Sp0,6,10,150,0.665350354,0.276704358
121,Gala1-4Galb1-4GlcNAcb-Sp8,6,6,93,1.070215945,0.181487482
572,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,6,5,79,1.272178145,0.146482926
52,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,6,5,85,1.178787306,0.161731622
444,(6S)Galb1-3(6S)GlcNAc-Sp0,6,5,83,1.201154105,0.157937518
297,(6S)Galb1-4(6S)GlcNAcb-Sp0,6,3,49,2.030804136,0.06761956
63,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,6,5,83,1.20474645,0.157336636
264,Neu5Aca2-3Galb1-4Glcb-Sp8,6,6,101,0.994268752,0.196689434
415,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,6,1,20,5.019470348,0.007614635
304,Galb1-4GlcNAca1-6Galb1-4GlcNAcb-Sp0,6,2,39,2.532762485,0.042608813
598,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,6,3,42,2.394793181,0.048162336
260,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,6,10,156,0.640514809,0.283702396
497,Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,6,6,97,1.033719427,0.188646534
285,Neu5Gca2-6GalNAca-Sp0,6,11,176,0.568146833,0.304839394
154,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,6,5,89,1.129346503,0.170447901
418,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,6,7,107,0.933308681,0.20975405
398,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,6,7,112,0.892211873,0.219006834
29,(3S)Galb1-3GalNAca-Sp8,6,6,99,1.005768557,0.194311907
541,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,6,4,68,1.475819178,0.118234486
128,Galb1-3(Fuca1-4)GlcNAc-Sp0 ,6,11,174,0.574186453,0.303033607
213,Mana1-6(Mana1-3)Mana-Sp9,6,5,86,1.162997246,0.164465569
537,Gala1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,6,3,57,1.766972639,0.08769999
530,GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,6,8,139,0.716865596,0.262614026
131,Galb1-4GlcNAcb1-6GalNAca-Sp8,6,8,132,0.75504488,0.252545152
455,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,6,11,186,0.538204605,0.313901535
357,KDNa2-6Galb1-4GlcNAc-Sp0,6,6,104,0.95805771,0.204355689
67,Fuca1-2Galb1-3GlcNAcb-Sp0,6,2,35,2.817516937,0.033437752
336,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,6,5,87,1.146949405,0.167291827
179,GlcNAcb1-3GalNAca-Sp8,6,3,48,2.101222687,0.063208991
288,Neu5Aca2-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,6,7,115,0.873069869,0.223440721
85,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,6,5,85,1.176077242,0.162197569
486,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,6,6,98,1.02115982,0.191172471
239,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp8,6,2,38,2.637898906,0.038897983
604,GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,6,4,67,1.483171626,0.117331163
574,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,6,9,160,0.626724242,0.287645232
